RAS_WSC_04_1819_2-read-27546:2430-3930(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodospirillales(0.63),f:Magnetospiraceae(0.63),g:Magnetospira(0.62),s:uncultured_bacterium(0.65)	+
RAS_WSC_04_1819_2-read-24149:1-1005(+)	d:Bacteria(1.00),p:Verrucomicrobiota(1.00),c:Verrucomicrobiae(1.00),o:Arctic97B-4_marine_group(1.00),f:Arctic97B-4_marine_group(1.00),g:Arctic97B-4_marine_group(1.00),s:uncultured_marine(0.27)	+
RAS_WSC_04_1819_2-read-13452:1-423(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(0.97),g:SAR86_clade(0.97),s:uncultured_bacterium(0.82)	+
RAS_WSC_04_1819_2-read-1769:2714-4264(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:UBA10353_marine_group(1.00),f:UBA10353_marine_group(1.00),g:UBA10353_marine_group(1.00),s:uncultured_proteobacterium(0.22)	+
RAS_WSC_04_1819_2-read-29269:2372-3927(-)	d:Bacteria(1.00),p:NB1-j(1.00),c:NB1-j(1.00),o:NB1-j(1.00),f:NB1-j(1.00),g:NB1-j(1.00),s:uncultured_marine(0.06)	+
RAS_WSC_04_1819_2-read-26168:221-1757(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.26)	+
RAS_WSC_04_1819_2-read-27546:2422-3932(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Kiloniellales(0.16),f:Kiloniellaceae(0.12),g:Pelagibius(0.02),s:uncultured_bacterium(0.73)	+
RAS_WSC_04_1819_2-read-753:5732-7284(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:EPR3968-O8a-Bc78(1.00),f:EPR3968-O8a-Bc78(1.00),g:EPR3968-O8a-Bc78(1.00),s:uncultured_gamma(0.94)	+
RAS_WSC_04_1819_2-read-12529:2133-3641(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:uncultured(1.00),f:uncultured(1.00),g:uncultured(1.00),s:uncultured_bacterium(1.00)	+
RAS_WSC_04_1819_2-read-29505:90-1638(+)	d:Bacteria(1.00),p:Acidobacteriota(1.00),c:Vicinamibacteria(1.00),o:Subgroup_17(1.00),f:Subgroup_17(1.00),g:Subgroup_17(1.00),s:uncultured_bacterium(1.00)	+
RAS_WSC_04_1819_2-read-26314:22-1555(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:uncultured_bacterium(0.17)	+
RAS_WSC_04_1819_2-read-5480:4290-5840(+)	d:Bacteria(1.00),p:Acidobacteriota(1.00),c:Vicinamibacteria(1.00),o:Vicinamibacterales(1.00),f:uncultured(0.87),g:uncultured(0.87),s:uncultured_bacterium(0.72)	+
RAS_WSC_04_1819_2-read-24086:1533-3029(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Thalassobaculales(1.00),f:Nisaeaceae(1.00),g:OM75_clade(1.00),s:uncultured_Alphaproteobacteria(0.81)	+
