RAS_WSC_07_2017_1-read-25274:1241-2711(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_marine(0.23)	+
RAS_WSC_07_2017_1-read-253184:3886-5356(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:unidentified_archaeon(0.08)	+
RAS_WSC_07_2017_1-read-95102:151-1620(+)	d:Archaea(1.00),p:Thermoplasmatota(1.00),c:Thermoplasmata(1.00),o:Marine_Group_II(1.00),f:Marine_Group_II(1.00),g:Marine_Group_II(1.00),s:uncultured_archaeon(0.90)	+
RAS_WSC_07_2017_1-read-35851:39-1364(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Porticoccaceae(1.00),g:SAR92_clade(1.00),s:uncultured_marine(0.29)	+
RAS_WSC_07_2017_1-read-114125:0-1383(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.41)	+
RAS_WSC_07_2017_1-read-142898:22-1356(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_bacterium(0.64)	+
RAS_WSC_07_2017_1-read-123954:9-1317(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_I(1.00),g:Clade_Ia(0.99),s:uncultured_bacterium(0.17)	+
RAS_WSC_07_2017_1-read-146235:8-1315(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_I(1.00),g:Clade_Ia(1.00),s:uncultured_Pelagibacterales(0.26)	+
RAS_WSC_07_2017_1-read-262850:6-1311(+)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Formosa(0.97),s:uncultured_marine(0.54)	+
RAS_WSC_07_2017_1-read-92639:0-883(+)	d:Bacteria(1.00),p:Verrucomicrobiota(1.00),c:Verrucomicrobiae(1.00),o:Opitutales(1.00),f:Puniceicoccaceae(1.00),g:Lentimonas(1.00),s:seawater_metagenome(0.81)	+
RAS_WSC_07_2017_1-read-230436:4345-5107(-)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(0.99),g:Aurantivirga(0.86),s:uncultured_Flavobacteriaceae(0.65)	+
RAS_WSC_07_2017_1-read-35174:0-729(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(0.93),g:Pseudohongiella(0.93),s:uncultured_marine(0.19)	+
RAS_WSC_07_2017_1-read-106555:17-705(+)	d:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:NS5_marine_group(1.00),s:uncultured_bacterium(0.97)	+
RAS_WSC_07_2017_1-read-38899:1888-2696(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Methylophilaceae(1.00),g:OM43_clade(1.00),s:uncultured_beta(0.09)	+
RAS_WSC_07_2017_1-read-9978:2743-4294(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:UBA10353_marine_group(1.00),f:UBA10353_marine_group(1.00),g:UBA10353_marine_group(1.00),s:marine_metagenome(0.80)	+
RAS_WSC_07_2017_1-read-13672:370-1922(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:UBA10353_marine_group(1.00),f:UBA10353_marine_group(1.00),g:UBA10353_marine_group(1.00),s:marine_metagenome(0.87)	+
RAS_WSC_07_2017_1-read-81892:633-2130(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Tenderiales(0.91),f:Tenderiaceae(0.91),g:Candidatus_Tenderia(0.91),s:uncultured_bacterium(0.49)	+
RAS_WSC_07_2017_1-read-52662:637-2132(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Thiotrichales(1.00),f:Thiotrichaceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.90)	+
RAS_WSC_07_2017_1-read-65700:3468-4963(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Thiotrichales(1.00),f:Thiotrichaceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.92)	+
RAS_WSC_07_2017_1-read-103060:5870-7399(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Halieaceae(1.00),g:OM60(NOR5)_clade(0.98),s:uncultured_bacterium(0.45)	+
RAS_WSC_07_2017_1-read-189922:4795-6324(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Spongiibacteraceae(1.00),g:BD1-7_clade(1.00),s:uncultured_bacterium(0.97)	+
RAS_WSC_07_2017_1-read-124826:5044-6580(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:uncultured_bacterium(0.19)	+
RAS_WSC_07_2017_1-read-110361:176-1712(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:gamma_proteobacterium(0.55)	+
RAS_WSC_07_2017_1-read-110393:735-2271(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:gamma_proteobacterium(0.65)	+
RAS_WSC_07_2017_1-read-113130:1725-3261(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:uncultured_bacterium(0.12)	+
RAS_WSC_07_2017_1-read-177438:3382-4918(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.22)	+
RAS_WSC_07_2017_1-read-79602:5819-7355(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:uncultured_bacterium(0.17)	+
RAS_WSC_07_2017_1-read-93882:10809-12345(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:uncultured_bacterium(0.15)	+
RAS_WSC_07_2017_1-read-43604:6469-7997(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Halieaceae(1.00),g:Luminiphilus(1.00),s:marine_gamma(0.94)	+
RAS_WSC_07_2017_1-read-208091:6570-8106(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.35)	+
RAS_WSC_07_2017_1-read-77022:2716-4252(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:uncultured_gamma(0.02)	+
