RAS_WSC_04_1920_1-read-129995:3358-4828(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.99),s:marine_metagenome(0.02)	+
RAS_WSC_04_1920_1-read-43876:7761-9231(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_marine(0.16)	+
RAS_WSC_04_1920_1-read-146666:3729-5199(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.99),s:Candidatus_Nitrosomarinus(0.05)	+
RAS_WSC_04_1920_1-read-36358:2796-4266(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.99),s:uncultured_archaeon(0.34)	+
RAS_WSC_04_1920_1-read-156558:662-2131(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_archaeon(0.43)	+
RAS_WSC_04_1920_1-read-56243:2967-4436(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.99),s:uncultured_marine(0.80)	+
RAS_WSC_04_1920_1-read-83353:930-2400(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopelagicus(1.00),s:marine_metagenome(0.33)	+
RAS_WSC_04_1920_1-read-30825:5877-7345(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_Nitrosopumilaceae(0.16)	+
RAS_WSC_04_1920_1-read-27128:6172-7645(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_archaeon(0.14)	+
RAS_WSC_04_1920_1-read-28238:6999-8465(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_archaeon(0.26)	+
RAS_WSC_04_1920_1-read-114254:3965-5433(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopelagicus(1.00),s:uncultured_archaeon(0.01)	+
RAS_WSC_04_1920_1-read-123390:4849-6320(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopelagicus(0.99),s:uncultured_crenarchaeote(0.37)	+
RAS_WSC_04_1920_1-read-98597:2955-4424(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.99),s:uncultured_marine(0.73)	+
RAS_WSC_04_1920_1-read-180111:3397-4863(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopelagicus(1.00),s:uncultured_crenarchaeote(0.78)	+
RAS_WSC_04_1920_1-read-79407:4166-5631(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.98),s:uncultured_archaeon(0.59)	+
RAS_WSC_04_1920_1-read-110333:4967-6435(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_marine(0.81)	+
RAS_WSC_04_1920_1-read-83272:3188-4652(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_archaeon(0.21)	+
RAS_WSC_04_1920_1-read-105969:1904-3366(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.99),s:uncultured_marine(0.28)	+
RAS_WSC_04_1920_1-read-529:4660-6124(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_archaeon(0.10)	+
RAS_WSC_04_1920_1-read-42377:576-2042(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopelagicus(1.00),s:Candidatus_Nitrosopelagicus(0.12)	+
RAS_WSC_04_1920_1-read-71374:1754-3215(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Nitrosopumilaceae(1.00),s:uncultured_marine(0.21)	+
RAS_WSC_04_1920_1-read-167345:6388-7846(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_Nitrosopumilales(0.35)	+
RAS_WSC_04_1920_1-read-170345:5355-6718(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_Nitrosopumilales(0.12)	+
RAS_WSC_04_1920_1-read-34386:7755-9127(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.99),s:uncultured_marine(0.54)	+
RAS_WSC_04_1920_1-read-26517:7595-8471(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.98),s:uncultured_archaeon(0.29)	+
RAS_WSC_04_1920_1-read-119841:2-800(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.97),s:uncultured_crenarchaeote(0.05)	+
RAS_WSC_04_1920_1-read-126575:4978-5754(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.96),s:Candidatus_Nitrosomarinus(0.16)	+
RAS_WSC_04_1920_1-read-113635:30-1367(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:hydrothermal_vent(0.52)	+
RAS_WSC_04_1920_1-read-90722:7566-8395(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.99),s:uncultured_archaeon(0.19)	+
RAS_WSC_04_1920_1-read-106367:0-867(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Puniceispirillales(1.00),f:SAR116_clade(1.00),g:SAR116_clade(1.00),s:uncultured_Alphaproteobacteria(0.39)	+
RAS_WSC_04_1920_1-read-95031:0-694(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_marine(0.59)	+
RAS_WSC_04_1920_1-read-174767:6276-6965(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.93),s:uncultured_marine(0.35)	+
RAS_WSC_04_1920_1-read-125402:0-687(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(1.00),s:uncultured_marine(0.80)	+
RAS_WSC_04_1920_1-read-82168:0-658(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.99),s:uncultured_marine(0.54)	+
RAS_WSC_04_1920_1-read-95373:7479-8018(-)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.99),s:Candidatus_Nitrosomarinus(0.27)	+
RAS_WSC_04_1920_1-read-12361:316-1835(-)	d:Bacteria(1.00),p:Nitrospinota(1.00),c:Nitrospinia(1.00),o:Nitrospinales(1.00),f:Nitrospinaceae(1.00),g:LS-NOB(1.00),s:uncultured_bacterium(0.76)	+
RAS_WSC_04_1920_1-read-3625:988-2489(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Ga0077536(1.00),f:Ga0077536(1.00),g:Ga0077536(1.00),s:uncultured_bacterium(1.00)	+
RAS_WSC_04_1920_1-read-151133:2839-4359(+)	d:Bacteria(1.00),p:Nitrospinota(1.00),c:Nitrospinia(1.00),o:Nitrospinales(1.00),f:Nitrospinaceae(1.00),g:Nitrospina(1.00),s:uncultured_bacterium(0.81)	+
RAS_WSC_04_1920_1-read-18732:4620-6140(-)	d:Bacteria(1.00),p:Nitrospinota(1.00),c:Nitrospinia(1.00),o:Nitrospinales(1.00),f:Nitrospinaceae(1.00),g:Nitrospina(1.00),s:uncultured_bacterium(0.77)	+
RAS_WSC_04_1920_1-read-156929:1008-2542(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:JTB23(0.99),f:JTB23(0.99),g:JTB23(0.99),s:uncultured_bacterium(0.62)	+
RAS_WSC_04_1920_1-read-76463:3752-5271(-)	d:Bacteria(1.00),p:Nitrospinota(1.00),c:Nitrospinia(1.00),o:Nitrospinales(1.00),f:Nitrospinaceae(1.00),g:LS-NOB(1.00),s:uncultured_bacterium(0.52)	+
RAS_WSC_04_1920_1-read-179558:290-1809(-)	d:Bacteria(1.00),p:Nitrospinota(1.00),c:Nitrospinia(1.00),o:Nitrospinales(1.00),f:Nitrospinaceae(1.00),g:LS-NOB(1.00),s:uncultured_bacterium(0.93)	+
RAS_WSC_04_1920_1-read-118099:2987-4525(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Steroidobacterales(0.99),f:Woeseiaceae(0.99),g:Woeseia(0.99),s:Woeseia_oceani(0.03)	+
RAS_WSC_04_1920_1-read-156522:1897-3435(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Steroidobacterales(0.93),f:Woeseiaceae(0.93),g:Woeseia(0.93),s:uncultured_deep-sea(0.06)	+
RAS_WSC_04_1920_1-read-161415:1709-3247(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Steroidobacterales(0.97),f:Woeseiaceae(0.97),g:Woeseia(0.97),s:uncultured_gamma(0.51)	+
RAS_WSC_04_1920_1-read-39684:4679-6229(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:UBA10353_marine_group(1.00),f:UBA10353_marine_group(1.00),g:UBA10353_marine_group(1.00),s:uncultured_bacterium(0.72)	+
RAS_WSC_04_1920_1-read-127848:4068-5618(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:UBA10353_marine_group(1.00),f:UBA10353_marine_group(1.00),g:UBA10353_marine_group(1.00),s:uncultured_gamma(0.11)	+
RAS_WSC_04_1920_1-read-107194:4361-5917(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:EPR3968-O8a-Bc78(1.00),f:EPR3968-O8a-Bc78(1.00),g:EPR3968-O8a-Bc78(1.00),s:uncultured_gamma(0.96)	+
RAS_WSC_04_1920_1-read-137310:3435-4969(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Steroidobacterales(0.97),f:Woeseiaceae(0.97),g:Woeseia(0.97),s:uncultured_gamma(0.41)	+
RAS_WSC_04_1920_1-read-11583:3355-4884(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Halieaceae(1.00),g:OM60(NOR5)_clade(0.95),s:uncultured_bacterium(0.58)	+
RAS_WSC_04_1920_1-read-127327:8594-10131(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:JTB23(1.00),f:JTB23(1.00),g:JTB23(1.00),s:uncultured_bacterium(0.63)	+
RAS_WSC_04_1920_1-read-167763:4772-6326(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:EPR3968-O8a-Bc78(0.99),f:EPR3968-O8a-Bc78(0.99),g:EPR3968-O8a-Bc78(0.99),s:uncultured_gamma(0.98)	+
RAS_WSC_04_1920_1-read-7073:6257-7808(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:UBA10353_marine_group(0.94),f:UBA10353_marine_group(0.94),g:UBA10353_marine_group(0.94),s:uncultured_bacterium(0.86)	+
RAS_WSC_04_1920_1-read-130800:1908-3426(+)	d:Bacteria(1.00),p:Nitrospinota(1.00),c:Nitrospinia(1.00),o:Nitrospinales(1.00),f:Nitrospinaceae(1.00),g:Nitrospina(1.00),s:uncultured_bacterium(0.84)	+
RAS_WSC_04_1920_1-read-138390:406-1942(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.30)	+
RAS_WSC_04_1920_1-read-164009:5043-6579(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.27)	+
RAS_WSC_04_1920_1-read-33012:3042-4578(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.33)	+
