RAS_WSC_07_2017_2-read-78301:1-689(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:SAR86_clade(1.00),g:SAR86_clade(1.00),s:uncultured_marine(0.35)	+
RAS_WSC_07_2017_2-read-43001:7852-9328(-)			
RAS_WSC_07_2017_2-read-2014:230-1725(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Thiotrichales(1.00),f:Thiotrichaceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.87)	+
RAS_WSC_07_2017_2-read-29217:2432-3927(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Thiotrichales(1.00),f:Thiotrichaceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.78)	+
RAS_WSC_07_2017_2-read-58713:171-1666(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Thiotrichales(1.00),f:Thiotrichaceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.84)	+
RAS_WSC_07_2017_2-read-130442:6324-7860(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:uncultured_bacterium(0.60)	+
RAS_WSC_07_2017_2-read-89470:502-2038(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:uncultured_bacterium(0.52)	+
RAS_WSC_07_2017_2-read-109487:184-1707(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:uncultured(0.48),f:uncultured(0.48),g:uncultured(1.00),s:uncultured_marine(0.51)	+
RAS_WSC_07_2017_2-read-50144:94-1623(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Spongiibacteraceae(0.98),g:uncultured(0.87),s:marine_gamma(0.86)	+
RAS_WSC_07_2017_2-read-75915:428-1962(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Cellvibrionaceae(1.00),g:uncultured(0.99),s:uncultured_organism(0.99)	+
RAS_WSC_07_2017_2-read-53989:4385-5914(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Porticoccaceae(1.00),g:SAR92_clade(1.00),s:uncultured_gamma(0.08)	+
RAS_WSC_07_2017_2-read-91829:220-1749(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Porticoccaceae(1.00),g:SAR92_clade(1.00),s:seawater_metagenome(0.43)	+
RAS_WSC_07_2017_2-read-45913:1433-2956(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Ectothiorhodospirales(0.95),f:Ectothiorhodospiraceae(0.95),g:uncultured(1.00),s:uncultured_bacterium(0.93)	+
RAS_WSC_07_2017_2-read-28037:5409-6949(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Nitrincolaceae(1.00),g:uncultured(1.00),s:bacterium_symbiont(0.01)	+
RAS_WSC_07_2017_2-read-52874:3229-4769(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Nitrincolaceae(1.00),g:uncultured(1.00),s:uncultured_marine(0.37)	+
RAS_WSC_07_2017_2-read-52783:643-2172(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Porticoccaceae(1.00),g:SAR92_clade(1.00),s:uncultured_bacterium(0.45)	+
RAS_WSC_07_2017_2-read-102107:1342-2838(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Thiotrichales(1.00),f:Thiotrichaceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.85)	+
RAS_WSC_07_2017_2-read-39510:338-1873(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Nitrosococcales(1.00),f:Methylophagaceae(1.00),g:uncultured(0.99),s:uncultured_bacterium(0.92)	+
RAS_WSC_07_2017_2-read-94993:5719-7254(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(0.99),g:Pseudohongiella(0.99),s:uncultured_marine(0.90)	+
RAS_WSC_07_2017_2-read-22840:3667-5208(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Nitrincolaceae(1.00),g:uncultured(1.00),s:marine_metagenome(0.28)	+
RAS_WSC_07_2017_2-read-112585:1814-3348(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:marine_gamma(0.21)	+
RAS_WSC_07_2017_2-read-24724:2942-4476(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:marine_gamma(0.15)	+
RAS_WSC_07_2017_2-read-2672:2912-4446(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:uncultured_gamma(0.08)	+
RAS_WSC_07_2017_2-read-2752:2730-4264(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:Uncultured_Pseudospirillum(0.09)	+
RAS_WSC_07_2017_2-read-20078:3743-5243(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Thiotrichales(1.00),f:Thiotrichaceae(1.00),g:uncultured(1.00),s:uncultured_gamma(0.16)	+
RAS_WSC_07_2017_2-read-53137:746-2240(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodospirillales(1.00),f:Magnetospiraceae(1.00),g:Magnetospira(1.00),s:uncultured_bacterium(1.00)	+
RAS_WSC_07_2017_2-read-39545:4676-6203(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(0.92),f:Kangiellaceae(0.92),g:uncultured(0.98),s:uncultured_Antarctic(0.05)	+
RAS_WSC_07_2017_2-read-125202:1583-3118(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:Uncultured_Pseudospirillum(0.11)	+
RAS_WSC_07_2017_2-read-46115:10734-12268(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:uncultured_bacterium(0.54)	+
RAS_WSC_07_2017_2-read-92226:1099-2634(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:uncultured_marine(0.08)	+
RAS_WSC_07_2017_2-read-122559:1322-2804(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Puniceispirillales(1.00),f:SAR116_clade(1.00),g:SAR116_clade(1.00),s:uncultured_bacterium(0.17)	+
RAS_WSC_07_2017_2-read-33912:7988-9484(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Thalassobaculales(1.00),f:Nisaeaceae(1.00),g:OM75_clade(1.00),s:uncultured_Alphaproteobacteria(0.84)	+
