RAS_WSC_08_1718_1-read-74644:2647-4116(+)	d:Bacteria(1.00),p:Cyanobacteria(1.00),c:Cyanobacteriia(1.00),o:Synechococcales(1.00),f:Cyanobiaceae(1.00),g:Synechococcus_CC9902(0.93),s:Synechococcus_sp.(0.47)	+
RAS_WSC_08_1718_1-read-49169:3890-5358(-)	d:Bacteria(1.00),p:Verrucomicrobiota(1.00),c:Verrucomicrobiae(1.00),o:Opitutales(1.00),f:Puniceicoccaceae(1.00),g:MB11C04_marine_group(1.00),s:uncultured_bacterium(0.89)	+
RAS_WSC_08_1718_1-read-97120:2-412(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_I(0.94),g:Clade_Ia(0.85),s:uncultured_marine(0.45)	+
RAS_WSC_08_1718_1-read-121589:1457-2952(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Thiotrichales(1.00),f:Thiotrichaceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.85)	+
RAS_WSC_08_1718_1-read-84215:2297-3792(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Thiotrichales(1.00),f:Thiotrichaceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.91)	+
RAS_WSC_08_1718_1-read-50483:153-1648(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Thiotrichales(1.00),f:Thiotrichaceae(1.00),g:uncultured(1.00),s:uncultured_marine(0.92)	+
RAS_WSC_08_1718_1-read-142994:1589-3125(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.72)	+
RAS_WSC_08_1718_1-read-25828:1512-3048(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.69)	+
RAS_WSC_08_1718_1-read-137216:3324-4853(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Halieaceae(1.00),g:OM60(NOR5)_clade(0.97),s:uncultured_gamma(0.20)	+
RAS_WSC_08_1718_1-read-37624:5767-7296(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Halieaceae(1.00),g:OM60(NOR5)_clade(0.98),s:seawater_metagenome(0.58)	+
RAS_WSC_08_1718_1-read-131879:3241-4777(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:uncultured_bacterium(0.55)	+
RAS_WSC_08_1718_1-read-8250:1624-3153(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Halieaceae(1.00),g:OM60(NOR5)_clade(0.97),s:seawater_metagenome(0.58)	+
RAS_WSC_08_1718_1-read-125333:5878-7407(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Porticoccaceae(1.00),g:SAR92_clade(1.00),s:uncultured_marine(0.79)	+
